date,indexador,spread_mediano_bps,spread_medio_bps,taxa_media,count
2026-08-25,Pré,131.7,148.28957055214724,16.000687730061347,163
2026-08-26,DI%,220.1,84.67454545454544,99.73692727272727,55
2026-08-26,DI+,102.45,243.94198966408268,2.439424418604651,774
2026-08-26,IPCA,30.7,136.93631522896698,9.370623003194888,939
2026-08-26,Pré,135.1,152.7179640718563,16.05725089820359,167
2026-08-27,DI%,265.5,80.26363636363637,99.04618363636364,55
2026-08-27,DI+,105.55000000000001,245.19136125654452,2.4519035340314135,764
2026-08-27,IPCA,36.2,138.66032432432434,9.324080324324324,925
2026-08-27,Pré,145.6,171.2887573964497,16.25762307692308,169
2026-08-28,DI%,140.2,14.240000000000013,98.43479454545455,55
2026-08-28,DI+,106.0,236.77032258064517,2.3677028387096777,775
2026-08-28,IPCA,30.5,132.9978813559322,9.291651377118644,944
2026-08-28,Pré,109.2,148.62699386503067,16.101386503067484,163
2026-08-31,DI%,85.6,119.29259259259261,99.55701851851852,54
2026-08-31,DI+,104.5,228.42710765239946,2.284267704280156,771
2026-08-31,IPCA,28.2,133.81202600216685,9.325256879739978,923
2026-08-31,Pré,95.5,140.57065868263473,16.0419371257485,167
2026-09-01,DI%,88.35,152.80370370370366,99.75342037037036,54
2026-09-01,DI+,105.5,250.83,2.5082975324675325,770
2026-09-01,IPCA,38.6,141.5426124197002,9.361795396145611,934
2026-09-01,Pré,146.75,175.00802469135803,16.347158024691357,162
2026-09-02,DI%,317.25,1040.3148148148148,99.23812222222223,54
2026-09-02,DI+,107.85,262.7826530612245,2.6278218112244898,784
2026-09-02,IPCA,36.2,136.892225772098,9.262164749733758,939
2026-09-02,Pré,134.0,164.7739393939394,16.07930484848485,165
2026-09-03,DI%,261.7,109.39056603773587,99.29130566037736,53
2026-09-03,DI+,107.05000000000001,182.2450391644909,1.822434595300261,766
2026-09-03,IPCA,39.5,138.7061780104712,9.210566492146597,955
2026-09-03,Pré,147.6,165.8736526946108,16.00225988023952,167
2026-09-04,DI%,204.0,944.3789473684211,99.03334561403508,57
2026-09-04,DI+,107.7,252.3966709346991,2.5239487836107553,781
2026-09-04,IPCA,37.3,134.13333333333333,9.125752777777777,936
2026-09-04,Pré,119.8,158.1643274853801,15.884291228070175,171
2026-09-08,DI%,223.2,929.694827586207,99.35701724137931,58
2026-09-08,DI+,106.2,258.03780964797915,2.5803805736636245,767
2026-09-08,IPCA,38.900000000000006,135.48936170212767,9.032878191489363,940
2026-09-08,Pré,150.55,185.9879746835443,16.007951265822786,158
2026-09-09,DI%,180.25,871.553448275862,99.09458448275862,58
2026-09-09,DI+,105.2,300.1061776061776,3.0010666666666665,777
2026-09-09,IPCA,34.1,132.67460317460316,9.040025291005291,945
2026-09-09,Pré,103.6,139.21472392638037,15.664728834355829,163
2026-09-10,DI%,225.5,751.1999999999999,98.24255172413794,58
2026-09-10,DI+,107.4,256.19165596919123,2.561916816431322,779
2026-09-10,IPCA,48.25,147.50724789915967,9.107292962184875,952
2026-09-10,Pré,127.4,181.37048192771084,16.09528313253012,166
2026-09-11,DI%,282.9,969.359649122807,100.14876315789475,57
2026-09-11,DI+,107.4,252.08923076923077,2.5208947435897437,780
2026-09-11,IPCA,41.0,138.33099041533546,8.94296112886049,939
2026-09-11,Pré,97.5,146.74938271604938,15.717261111111112,162
2026-09-14,DI%,236.15,826.5428571428572,99.08529821428571,56
2026-09-14,DI+,105.4,258.14705144291094,2.5814585947302384,797
2026-09-14,IPCA,37.6,128.21885593220338,8.865182415254237,944
2026-09-14,Pré,110.9,153.39277108433734,15.840371084337349,166
2026-09-15,DI%,85.2,899.9156862745098,95.59166666666667,51
2026-09-15,DI+,105.1,206.3667549668874,2.063672847682119,755
2026-09-15,IPCA,31.6,130.24794816414686,8.925766090712743,926
2026-09-15,Pré,117.1,168.793125,16.092616874999997,160
2026-09-16,DI%,142.3,1651.0527272727272,96.44123636363636,55
2026-09-16,DI+,109.75,214.61640419947508,2.146179527559055,762
2026-09-16,IPCA,41.6,142.8303514376997,9.032340894568689,939
2026-09-16,Pré,126.5,143.48363636363635,15.756971515151514,165
2026-09-17,DI%,201.1,1037.9055555555556,98.54154814814814,54
2026-09-17,DI+,104.6,244.3599211563732,2.4435965834428384,761
2026-09-17,IPCA,55.7,144.49567966280296,8.977589989462594,949
2026-09-17,Pré,105.69999999999999,158.64691358024692,15.863645679012347,162
2026-09-18,DI%,211.5,75.32452830188677,99.13146603773585,53
2026-09-18,DI+,104.7,237.3737187910644,2.373731668856767,761
2026-09-18,IPCA,47.1,142.29757639620652,8.96164952581665,949
2026-09-18,Pré,132.4,169.2475,15.9822325,160
2026-09-21,DI%,3.1000000000000005,782.5481481481481,96.49309814814815,54
2026-09-21,DI+,106.3,244.13315994798438,2.441331339401821,769
2026-09-21,IPCA,49.0,138.03730853391684,8.923039059080963,914
2026-09-21,Pré,132.85000000000002,170.19464285714287,15.86787380952381,168
2026-09-22,DI%,3.5,58.40566037735847,99.12316603773584,53
2026-09-22,DI+,107.0,237.03186666666667,2.370307866666667,750
2026-09-22,IPCA,50.6,142.841252699784,8.991374514038878,926
2026-09-22,Pré,124.0,195.1359756097561,16.10834268292683,164
2026-09-23,DI%,170.45,256.79814814814813,100.77078148148148,54
2026-09-23,DI+,108.4,233.81164021164022,2.33812208994709,756
2026-09-23,IPCA,60.1,146.70609884332282,9.04636792849632,951
2026-09-23,Pré,136.1,172.28385093167702,15.957942236024845,161
2026-09-24,DI%,148.75,232.2458333333333,100.10285208333333,48
2026-09-24,DI+,106.94999999999999,235.72103174603174,2.35720753968254,756
2026-09-24,IPCA,61.0,147.73841269841267,9.049935238095237,945
2026-09-24,Pré,116.9,156.6698795180723,15.836205421686747,166
